Supply Air Temperature,Supply Air Temperature Heating Set Point,Supply Air Temperature Cooling Set Point,Outdoor Air Temperature,Mixed Air Temperature,Return Air Temperature,Supply Air Fan Speed Control Signal,Outdoor Air Damper Control Signal,Return Air Damper Control Signal,Exhaust Air Damper Control Signal,Cooling Coil Valve Control Signal,Heating Coil Valve Control Signal,fault type
52.82,53.04,55.04,86.69,74.79,67.76,0.32,0.12,1,0.1,0.41,0,F1
53.03,53.04,55.04,86.49,74.9,68.02,0.31,0.12,1,0.1,0.42,0,F1
53.26,53.04,55.04,86.79,74.95,68.14,0.3,0.12,1,0.1,0.43,0,F1
53.48,53.04,55.04,86.54,75.08,68.37,0.3,0.13,1,0.1,0.43,0,F1
53.7,53.04,55.04,86.37,75.22,68.65,0.29,0.13,1,0.1,0.44,0,F1
53.93,53.04,55.04,86.54,75.37,68.8,0.29,0.13,1,0.1,0.45,0,F1
54.14,53.04,55.04,86.43,75.37,68.91,0.29,0.13,1,0.1,0.46,0,F1
54.37,53.04,55.04,86.46,75.46,69.14,0.28,0.13,1,0.1,0.47,0,F1
54.59,53.04,55.04,86.31,75.59,69.35,0.28,0.13,1,0.1,0.48,0,F1
54.8,53.04,55.04,86.09,75.67,69.49,0.28,0.13,1,0.1,0.49,0,F1
55,53.04,55.04,86.21,75.74,69.64,0.28,0.13,1,0.1,0.5,0,F1
55.2,53.04,55.04,86.21,75.84,69.8,0.28,0.13,1,0.1,0.5,0,F1
55.41,53.04,55.04,85.96,75.91,69.89,0.28,0.13,1,0.1,0.51,0,F1
55.61,53.04,55.04,85.64,76,70.02,0.28,0.13,1,0.1,0.52,0,F1
55.8,53.04,55.04,85.59,76.07,70.17,0.28,0.13,1,0.1,0.53,0,F1
55.98,53.04,55.04,85.43,76.1,70.26,0.27,0.13,1,0.1,0.54,0,F1
56.18,53.04,55.04,85.21,76.11,70.33,0.27,0.13,1,0.1,0.55,0,F1
56.36,53.04,55.04,85.04,76.09,70.38,0.27,0.13,1,0.1,0.56,0,F1
56.53,53.04,55.04,85.02,76.13,70.47,0.27,0.13,1,0.1,0.57,0,F1
56.71,53.04,55.04,84.84,76.2,70.6,0.27,0.13,1,0.1,0.58,0,F1
56.89,53.04,55.04,84.43,76.23,70.66,0.27,0.13,1,0.1,0.59,0,F1
57.09,53.04,55.04,83.5,76.25,70.78,0.27,0.13,1,0.1,0.6,0,F1
57.28,53.04,55.04,83.16,76.27,70.87,0.26,0.13,1,0.1,0.61,0,F1
57.48,53.04,55.04,82.47,76.26,71.02,0.27,0.13,1,0.1,0.62,0,F1
57.68,53.04,55.04,81.83,76.21,71.06,0.27,0.13,1,0.1,0.63,0,F1
57.87,53.04,55.04,81.43,76.16,71.1,0.27,0.13,1,0.1,0.64,0,F1
58.07,53.04,55.04,81.31,76.15,71.17,0.27,0.13,1,0.1,0.66,0,F1
58.25,53.04,55.04,80.92,76.18,71.29,0.27,0.13,1,0.1,0.67,0,F1
58.45,53.04,55.04,79.82,76.08,71.3,0.27,0.13,1,0.1,0.68,0,F1
58.62,53.04,55.04,79.35,76.07,71.42,0.27,0.13,1,0.1,0.69,0,F1
58.82,53.04,55.04,79.15,76.07,71.51,0.27,0.13,1,0.1,0.7,0,F1
59.01,53.04,55.04,79.04,76.08,71.55,0.27,0.13,1,0.1,0.72,0,F1
59.17,53.04,55.04,79.12,76.05,71.57,0.27,0.13,1,0.1,0.73,0,F1
59.19,53.04,55.04,78.78,76.03,71.63,0.27,0.13,1,0.1,0.74,0,F1
59.02,53.04,55.04,78.64,76.03,71.66,0.27,0.13,1,0.1,0.74,0,F1
58.66,53.04,55.04,78.51,75.97,71.64,0.27,0.13,1,0.1,0.73,0,F1
58.21,53.04,55.04,78.59,75.94,71.62,0.28,0.13,1,0.1,0.71,0,F1
57.71,53.04,55.04,78.51,75.89,71.59,0.27,0.13,1,0.1,0.7,0,F1
57.18,53.04,55.04,78.11,75.8,71.52,0.27,0.13,1,0.1,0.68,0,F1
56.6,53.04,55.04,77.43,75.72,71.47,0.27,0.13,1,0.1,0.65,0,F1
56.03,53.04,55.04,77.05,75.62,71.35,0.27,0.13,1,0.1,0.63,0,F1
55.46,53.04,55.04,76.44,75.52,71.23,0.27,0.13,1,0.1,0.6,0,F1
54.89,53.04,55.04,76.24,75.37,71.05,0.27,0.13,1,0.1,0.58,0,F1
54.34,53.04,55.04,76.21,75.31,70.99,0.26,0.13,1,0.1,0.55,0,F1
53.8,53.04,55.04,75.59,75.21,70.92,0.26,0.13,1,0.1,0.53,0,F1
53.27,53.04,55.04,75.23,75.09,70.85,0.25,0.13,1,0.1,0.5,0,F1
52.72,53.04,55.04,74.88,74.9,70.69,0.25,0.13,1,0.1,0.48,0,F1
52.19,53.04,55.04,74.72,74.72,70.54,0.24,0.13,1,0.1,0.45,0,F1
51.68,53.04,55.04,74.99,74.68,70.51,0.24,0.13,1,0.1,0.42,0,F1
51.18,53.04,55.04,74.25,74.52,70.41,0.24,0.13,1,0.1,0.4,0,F1
50.69,53.04,55.04,73.83,74.36,70.36,0.24,0.13,1,0.1,0.37,0,F1
50.29,53.04,55.04,73.62,74.25,70.32,0.23,0.13,1,0.1,0.35,0,F1
49.94,53.04,55.04,73.67,74.19,70.31,0.22,0.14,1,0.1,0.33,0,F1
49.71,53.04,55.04,73.72,74.14,70.28,0.21,0.14,1,0.1,0.31,0,F1
49.58,53.04,55.04,73.68,74.07,70.25,0.21,0.14,1,0.1,0.29,0,F1
49.55,53.04,55.04,73.55,74.03,70.28,0.2,0.14,1,0.1,0.29,0,F1
49.6,53.04,55.04,73.63,74.02,70.33,0.2,0.14,1,0.1,0.28,0,F1
49.67,53.04,55.04,73.49,74.04,70.42,0.19,0.14,1,0.1,0.28,0,F1
49.77,53.04,55.04,73.47,74.05,70.52,0.19,0.14,1,0.1,0.28,0,F1
49.88,53.04,55.04,73.24,74.07,70.64,0.2,0.14,1,0.1,0.27,0,F1
50,53.04,55.04,72.88,74.02,70.69,0.2,0.14,1,0.1,0.28,0,F1
50.14,53.04,55.04,72.75,73.98,70.74,0.2,0.14,1,0.1,0.27,0,F1
50.3,53.04,55.04,72.46,73.98,70.82,0.2,0.14,1,0.1,0.28,0,F1
50.44,53.04,55.04,72.53,73.97,70.84,0.2,0.14,1,0.1,0.28,0,F1
50.59,53.04,55.04,72.45,73.96,70.86,0.2,0.14,1,0.1,0.28,0,F1
50.73,53.04,55.04,72.51,73.98,70.9,0.19,0.14,1,0.1,0.28,0,F1
50.87,53.04,55.04,72.32,74.02,71.02,0.2,0.14,1,0.1,0.28,0,F1
51.05,53.04,55.04,72.15,74.06,71.12,0.2,0.14,1,0.1,0.29,0,F1
51.21,53.04,55.04,72.16,74.08,71.18,0.2,0.14,1,0.1,0.29,0,F1
51.36,53.04,55.04,72.01,74.07,71.21,0.19,0.14,1,0.1,0.29,0,F1
51.51,53.04,55.04,72.14,74.09,71.26,0.18,0.14,1,0.1,0.29,0,F1
51.67,53.04,55.04,72.01,74.15,71.37,0.19,0.14,1,0.1,0.3,0,F1
51.85,53.04,55.04,71.74,74.18,71.45,0.19,0.14,1,0.1,0.3,0,F1
52.03,53.04,55.04,71.77,74.17,71.46,0.19,0.14,1,0.1,0.3,0,F1
52.21,53.04,55.04,71.62,74.2,71.53,0.2,0.14,1,0.1,0.31,0,F1
52.41,53.04,55.04,71.61,74.22,71.58,0.19,0.14,1,0.1,0.31,0,F1
52.6,53.04,55.04,71.48,74.22,71.61,0.2,0.14,1,0.1,0.32,0,F1
52.79,53.04,55.16,71.46,74.24,71.64,0.19,0.14,1,0.1,0.32,0,F1
52.97,53.04,55.18,71.58,74.25,71.67,0.19,0.14,1,0.1,0.32,0,F1
53.15,53.04,55.18,71.37,74.34,71.8,0.2,0.14,1,0.1,0.32,0,F1
53.34,53.04,55.46,71.26,74.39,71.87,0.21,0.14,1,0.1,0.33,0,F1
53.53,53.04,55.33,71.01,74.33,71.78,0.21,0.14,1,0.1,0.32,0,F1
53.71,53.04,55.67,71.18,74.29,71.71,0.21,0.14,1,0.1,0.33,0,F1
53.9,53.04,55.49,71.23,74.26,71.64,0.22,0.14,1,0.1,0.34,0,F1
54.1,53.04,55.83,71.07,74.27,71.64,0.21,0.14,1,0.1,0.34,0,F1
54.29,53.04,55.71,71.13,74.28,71.65,0.22,0.13,1,0.1,0.34,0,F1
54.46,53.04,55.69,70.83,74.24,71.61,0.23,0.13,1,0.1,0.35,0,F1
54.65,53.04,55.76,70.72,74.18,71.52,0.23,0.13,1,0.1,0.35,0,F1
54.83,53.04,55.92,70.86,74.14,71.49,0.23,0.13,1,0.1,0.35,0,F1
55.01,53.04,56.19,70.74,74.17,71.53,0.22,0.13,1,0.1,0.35,0,F1
55.18,53.04,56.33,70.84,74.16,71.51,0.23,0.13,1,0.1,0.35,0,F1
55.35,53.04,56.41,70.57,74.13,71.45,0.24,0.13,1,0.1,0.35,0,F1
55.55,53.04,56.56,70.5,74.09,71.41,0.24,0.13,1,0.1,0.35,0,F1
55.71,53.04,56.63,70.56,74.08,71.38,0.23,0.13,1,0.1,0.35,0,F1
55.87,53.04,56.9,70.62,74.04,71.32,0.24,0.13,1,0.1,0.35,0,F1
56.04,53.04,56.76,70.47,74.01,71.31,0.24,0.28,0.83,0.24,0.35,0,F1
56.18,53.04,57.15,70.4,73.14,71.31,0.25,1,0,0.9,0.35,0,F1
56.38,53.04,57.24,70.21,71.75,71.31,0.26,1,0,0.9,0.34,0,F1
56.63,53.04,57.48,69.93,70.63,71.39,0.25,1,0,0.9,0.34,0,F1
56.9,53.04,57.74,69.84,70.25,71.46,0.28,1,0,0.9,0.34,0,F1
57.2,53.04,58.02,69.32,69.97,71.5,0.27,1,0,0.9,0.34,0,F1
57.43,53.04,58.42,69.81,69.95,71.56,0.26,1,0,0.9,0.33,0,F1
57.61,53.04,58.75,69.6,69.85,71.59,0.26,1,0,0.9,0.33,0,F1
57.79,53.04,59.1,69.5,69.74,71.64,0.26,1,0,0.9,0.32,0,F1
57.93,53.04,59.26,69.58,69.75,71.69,0.26,1,0,0.9,0.32,0,F1
58.1,53.04,59.41,69.62,69.76,71.75,0.26,1,0,0.9,0.31,0,F1
58.26,53.04,59.74,69.77,69.79,71.81,0.25,1,0,0.9,0.31,0,F1
58.4,53.04,59.95,70.02,69.9,71.86,0.25,1,0,0.9,0.31,0,F1
58.56,53.04,60.06,69.91,69.92,71.93,0.25,1,0,0.9,0.31,0,F1
58.74,53.04,60.11,69.87,69.88,72,0.26,1,0,0.9,0.31,0,F1
58.92,53.04,60.3,69.87,69.94,72.08,0.25,1,0,0.9,0.31,0,F1
59.1,53.04,60.29,69.93,69.87,72.14,0.26,1,0,0.9,0.31,0,F1
59.32,53.04,60.65,69.54,69.66,72.18,0.28,1,0,0.9,0.31,0,F1
59.54,53.04,60.58,68.93,69.48,72.23,0.29,1,0,0.9,0.32,0,F1
59.73,53.04,60.67,69.09,69.36,72.27,0.29,1,0,0.9,0.32,0,F1
59.91,53.04,60.92,68.84,69.14,72.31,0.31,1,0,0.9,0.31,0,F1
60.1,53.04,60.96,68.36,68.95,72.34,0.3,1,0,0.9,0.32,0,F1
60.26,53.04,61.25,68.67,68.96,72.37,0.3,1,0,0.9,0.32,0,F1
60.42,53.04,61.35,68.74,69.01,72.4,0.3,1,0,0.9,0.32,0,F1
60.56,53.04,61.7,68.82,68.97,72.44,0.3,1,0,0.9,0.31,0,F1
60.67,53.04,61.85,68.6,68.96,72.45,0.29,1,0,0.9,0.29,0,F1
60.81,53.04,62.46,68.71,68.92,72.49,0.3,1,0,0.9,0.29,0,F1
60.94,53.04,62.38,68.6,68.79,72.51,0.31,1,0,0.9,0.28,0,F1
61.07,53.04,62.67,68.28,68.73,72.53,0.3,1,0,0.9,0.28,0,F1
61.19,53.04,62.97,68.44,68.79,72.56,0.31,1,0,0.9,0.27,0,F1
61.34,53.04,63.06,68.38,68.74,72.58,0.31,1,0,0.9,0.26,0,F1
61.47,53.04,63.48,68.04,68.6,72.61,0.32,1,0,0.9,0.26,0,F1
61.62,53.04,63.78,67.91,68.56,72.63,0.32,1,0,0.9,0.25,0,F1
61.78,53.04,63.89,68.13,68.57,72.67,0.32,1,0,0.9,0.25,0,F1
61.92,53.04,63.92,67.84,68.54,72.7,0.32,1,0,0.9,0.25,0,F1
62.06,53.04,64.15,67.84,68.39,72.71,0.34,1,0,0.9,0.24,0,F1
62.22,53.04,64.2,67.76,68.47,72.74,0.33,1,0,0.9,0.23,0,F1
62.38,53.04,64.41,67.55,68.34,72.79,0.34,1,0,0.9,0.23,0,F1
62.53,53.04,64.6,67.42,68.24,72.82,0.35,1,0,0.9,0.23,0,F1
62.65,53.04,64.94,67.03,67.84,72.86,0.37,1,0,0.9,0.23,0,F1
62.71,53.04,64.98,66.58,67.39,72.91,0.39,1,0,0.9,0.22,0,F1
62.75,53.04,65.09,66.03,67.11,72.95,0.39,1,0,0.9,0.22,0,F1
62.85,53.04,65.13,66.04,67.11,72.96,0.39,1,0,0.9,0.21,0,F1
62.95,53.04,65.4,66.45,67.03,72.96,0.37,1,0,0.9,0.21,0,F1
62.99,53.04,65.49,65.61,66.71,72.99,0.4,1,0,0.9,0.19,0,F1
63.04,53.04,65.86,65.67,66.64,72.97,0.39,1,0,0.9,0.17,0,F1
63.1,53.04,65.99,66.1,66.59,72.84,0.4,1,0,0.9,0.17,0,F1
63.14,53.04,66.3,65.83,66.45,72.6,0.4,1,0,0.9,0.15,0,F1
63.14,53.04,66.62,65.81,66.33,72.34,0.4,1,0,0.9,0.12,0,F1
63.13,53.04,67.13,65.97,66.35,72.09,0.38,1,0,0.9,0.09,0,F1
63.14,53.04,67.79,66.31,66.59,71.87,0.36,1,0,0.9,0.06,0,F1
63.18,53.04,68.34,66.72,66.7,71.7,0.35,1,0,0.9,0.03,0,F1
63.19,53.04,68.84,66.96,66.83,71.54,0.34,1,0,0.9,0,0,F1
63.19,53.04,69.54,66.97,66.82,71.41,0.34,1,0,0.9,0,0,F1
63.15,53.04,70.17,66.97,66.91,71.29,0.33,1,0,0.9,0,0,F1
63.12,53.04,70.46,67.16,67.02,71.18,0.33,1,0,0.9,0,0,F1
63.1,53.04,71.14,67.15,67.23,71.1,0.32,1,0,0.9,0,0,F1
63.15,53.04,71.48,67.43,67.43,71.05,0.32,1,0,0.9,0,0,F1
63.19,53.04,71.95,67.03,67.34,71,0.32,1,0,0.9,0,0,F1
63.23,53.04,72.5,67.49,67.47,70.93,0.31,1,0,0.9,0,0,F1
63.22,53.04,72.5,67.38,67.32,70.9,0.3,1,0,0.9,0,0,F1
63.16,53.04,72.5,67.52,67.28,70.86,0.29,1,0,0.9,0,0,F1
63.1,53.04,72.5,67.6,67.46,70.84,0.28,1,0,0.9,0,0,F1
63.13,53.04,72.5,67.82,67.73,70.83,0.28,1,0,0.9,0,0,F1
63.14,53.04,72.5,67.52,67.63,70.81,0.28,1,0,0.9,0,0,F1
63.16,53.04,72.5,67.35,67.57,70.83,0.28,1,0,0.9,0,0,F1
63.14,53.04,72.5,67.21,67.52,70.82,0.28,1,0,0.9,0,0,F1
63.2,53.04,72.5,67.57,67.97,70.82,0.25,1,0,0.9,0,0,F1
63.34,53.04,72.5,67.96,68.12,70.83,0.26,1,0,0.9,0,0,F1
63.44,53.04,72.5,67.59,68.09,70.86,0.26,1,0,0.9,0,0,F1
63.51,53.04,72.5,67.82,68.04,70.87,0.26,1,0,0.9,0,0,F1
63.57,53.04,72.5,67.84,67.97,70.9,0.26,1,0,0.9,0,0,F1
63.6,53.04,72.5,67.27,67.8,70.91,0.26,1,0,0.9,0,0,F1
63.63,53.04,72.5,67.29,67.77,70.96,0.26,1,0,0.9,0,0,F1
63.65,53.04,72.5,67.27,67.67,70.97,0.26,1,0,0.9,0,0,F1
63.68,53.04,72.5,66.89,67.56,71,0.26,1,0,0.9,0,0,F1
63.69,53.04,72.5,66.94,67.46,71.01,0.26,1,0,0.9,0,0,F1
63.71,53.04,72.5,66.91,67.48,71.04,0.25,1,0,0.9,0,0,F1
63.74,53.04,72.5,67.06,67.4,71.05,0.25,1,0,0.9,0,0,F1
63.75,53.04,72.5,67.02,67.36,71.07,0.25,1,0,0.9,0,0,F1
63.76,53.04,72.5,66.91,67.27,71.09,0.25,1,0,0.9,0,0,F1
63.77,53.04,72.5,66.87,67.29,71.11,0.24,1,0,0.9,0,0,F1
63.79,53.04,72.5,67.1,67.39,71.12,0.24,1,0,0.9,0,0,F1
63.83,53.04,72.5,67.22,67.36,71.14,0.24,1,0,0.9,0,0,F1
63.82,53.04,72.5,66.61,67.17,71.17,0.24,1,0,0.9,0,0,F1
63.81,53.04,72.5,66.63,67.04,71.18,0.24,1,0,0.9,0,0,F1
63.78,53.04,72.5,66.65,66.95,71.2,0.24,1,0,0.9,0,0,F1
63.74,53.04,72.5,66.84,66.8,71.21,0.22,1,0,0.9,0,0,F1
63.68,53.04,72.5,67.23,66.87,71.23,0.22,1,0,0.9,0,0,F1
63.66,53.04,72.5,67.46,67.2,71.26,0.21,1,0,0.9,0,0,F1
63.69,53.04,72.5,67.63,67.54,71.29,0.21,1,0,0.9,0,0,F1
63.74,53.04,72.5,67.37,67.68,71.33,0.21,1,0,0.9,0,0,F1
63.78,53.04,72.5,67.01,67.64,71.37,0.21,1,0,0.9,0,0,F1
63.81,53.04,72.5,67.24,67.55,71.41,0.21,1,0,0.9,0,0,F1
63.81,53.04,72.5,67.12,67.39,71.44,0.21,1,0,0.9,0,0,F1
63.81,53.04,72.5,67.25,67.28,71.46,0.2,1,0,0.9,0,0,F1
63.8,53.04,72.5,67.44,67.24,71.51,0.2,1,0,0.9,0,0,F1
63.74,53.04,72.5,67.29,67.25,71.53,0.2,1,0,0.9,0,0,F1
63.73,53.04,72.5,67.26,67.3,71.58,0.19,1,0,0.9,0,0,F1
63.71,53.04,72.5,67.4,67.43,71.63,0.19,1,0,0.9,0,0,F1
63.71,53.04,72.5,67.38,67.49,71.68,0.19,1,0,0.9,0,0,F1
63.72,53.04,72.5,67.44,67.56,71.7,0.19,1,0,0.9,0,0,F1
63.71,53.04,72.5,67.56,67.57,71.74,0.18,1,0,0.9,0,0,F1
104.6,72.5,72.5,69.97,70.96,80.25,0.1,1,0,0.9,0.86,0,F2
104.64,53.04,72.5,69.85,70.99,80.26,0.12,1,0,0.9,1,0,F2
104.56,53.04,72.5,69.92,71.03,80.3,0.14,1,0,0.9,1,0,F2
104.18,53.04,72.5,69.9,71.01,80.39,0.16,1,0,0.9,1,0,F2
103.56,53.04,72.5,69.85,70.92,80.57,0.18,1,0,0.9,1,0,F2
102.82,53.04,72.5,69.73,70.84,80.85,0.2,1,0,0.9,1,0,F2
102.04,53.04,72.5,69.79,70.81,81.25,0.21,1,0,0.9,1,0,F2
101.21,53.04,72.5,70.02,70.8,81.7,0.24,1,0,0.9,1,0,F2
100.34,53.04,72.5,69.93,70.85,82.2,0.25,1,0,0.9,1,0,F2
99.48,53.04,72.5,70.15,70.95,82.68,0.28,1,0,0.9,1,0,F2
98.5,53.04,72.5,70.06,70.95,83.12,0.31,1,0,0.9,1,0,F2
97.53,53.04,72.5,70.12,71.02,83.5,0.33,1,0,0.9,1,0,F2
96.57,53.04,72.5,70.12,71,83.85,0.37,1,0,0.9,1,0,F2
95.59,53.04,72.5,70.07,70.96,84.16,0.4,1,0,0.9,1,0,F2
94.58,53.04,72.5,69.95,71,84.41,0.44,1,0,0.9,1,0,F2
93.56,53.04,72.5,70.21,71.07,84.6,0.49,1,0,0.9,1,0,F2
92.61,53.04,70.5,70.21,71.1,84.77,0.5,1,0,0.9,1,0,F2
91.93,53.04,66.87,70.15,71.12,84.9,0.5,1,0,0.9,1,0,F2
91.48,53.04,63.26,70.1,71.06,85,0.5,1,0,0.9,1,0,F2
91.15,53.04,60.23,70.07,71.06,85.03,0.5,1,0,0.9,1,0,F2
90.91,53.04,57.18,70.06,71.11,85.04,0.5,1,0,0.9,1,0,F2
90.72,53.04,55.04,70.12,71.1,85.04,0.5,1,0,0.9,1,0,F2
90.56,53.04,55.04,69.98,71.08,85.04,0.5,1,0,0.9,1,0,F2
90.41,53.04,55.04,70.01,71.14,85.03,0.5,1,0,0.9,1,0,F2
90.29,53.04,55.04,70.14,71.12,84.99,0.5,1,0,0.9,1,0,F2
90.19,53.04,55.04,70.14,71.21,84.99,0.5,1,0,0.9,1,0,F2
90.08,53.04,55.04,70.22,71.22,84.95,0.5,1,0,0.9,1,0,F2
89.99,53.04,55.04,70.13,71.14,84.92,0.5,1,0,0.9,1,0,F2
89.91,53.04,55.04,69.93,71.05,84.9,0.5,1,0,0.9,1,0,F2
89.85,53.04,55.04,70,71.1,84.87,0.5,1,0,0.9,1,0,F2
89.77,53.04,55.04,70.08,71.09,84.84,0.5,1,0,0.9,1,0,F2
89.7,53.04,55.04,69.88,71.06,84.81,0.5,1,0,0.9,1,0,F2
89.64,53.04,55.04,69.86,70.92,84.78,0.5,1,0,0.9,1,0,F2
89.58,53.04,55.04,69.46,70.77,84.76,0.5,1,0,0.9,1,0,F2
89.5,53.04,55.04,69.38,70.66,84.74,0.5,1,0,0.9,1,0,F2
89.44,53.04,55.04,69.36,70.68,84.71,0.5,1,0,0.9,1,0,F2
89.38,53.04,55.04,69.62,70.74,84.69,0.5,1,0,0.9,1,0,F2
89.32,53.04,55.04,69.49,70.75,84.66,0.5,1,0,0.9,1,0,F2
89.25,53.04,55.04,69.66,70.78,84.64,0.5,1,0,0.9,1,0,F2
89.17,53.04,55.04,69.54,70.78,84.63,0.5,1,0,0.9,1,0,F2
89.09,53.04,55.04,69.6,70.71,84.59,0.5,1,0,0.9,1,0,F2
89.01,53.04,55.04,69.49,70.67,84.59,0.5,1,0,0.9,1,0,F2
88.92,53.04,55.04,69.45,70.66,84.57,0.5,1,0,0.9,1,0,F2
88.82,53.04,55.04,69.42,70.63,84.53,0.5,1,0,0.9,1,0,F2
88.72,53.04,55.04,69.41,70.67,84.51,0.5,1,0,0.9,1,0,F2
88.61,53.04,55.04,69.52,70.66,84.49,0.5,1,0,0.9,1,0,F2
88.46,53.04,55.04,69.29,70.62,84.46,0.5,1,0,0.9,1,0,F2
88.28,53.04,55.04,69.44,70.64,84.42,0.5,1,0,0.9,1,0,F2
88.1,53.04,55.04,69.41,70.67,84.39,0.5,1,0,0.9,1,0,F2
87.94,53.04,55.04,69.45,70.62,84.34,0.5,1,0,0.9,1,0,F2
87.78,53.04,55.04,69.43,70.63,84.3,0.5,1,0,0.9,1,0,F2
87.68,53.04,55.04,69.47,70.61,84.25,0.5,1,0,0.9,1,0,F2
87.57,53.04,55.04,69.48,70.64,84.2,0.5,1,0,0.9,1,0,F2
87.5,53.04,55.04,69.41,70.65,84.17,0.5,1,0,0.9,1,0,F2
87.42,53.04,55.04,69.58,70.71,84.1,0.5,1,0,0.9,1,0,F2
87.36,53.04,55.04,69.58,70.78,84.06,0.5,1,0,0.9,1,0,F2
87.3,53.04,55.04,69.63,70.76,84.03,0.5,1,0,0.9,1,0,F2
87.25,53.04,55.04,69.75,70.79,83.98,0.5,1,0,0.9,1,0,F2
87.2,53.04,55.04,69.81,70.83,83.95,0.5,1,0,0.9,1,0,F2
87.17,53.04,55.04,69.89,70.89,83.92,0.5,1,0,0.9,1,0,F2
87.14,53.04,55.04,69.96,70.96,83.88,0.5,1,0,0.9,1,0,F2
87.12,53.04,55.04,69.85,70.98,83.85,0.5,1,0,0.9,1,0,F2
87.1,53.04,55.04,69.91,70.95,83.82,0.5,1,0,0.9,1,0,F2
87.07,53.04,55.04,69.72,70.92,83.8,0.5,1,0,0.9,1,0,F2
87.05,53.04,55.04,70.05,71.01,83.77,0.5,1,0,0.9,1,0,F2
87.02,53.04,55.04,70.01,71.05,83.74,0.5,1,0,0.9,1,0,F2
87.01,53.04,55.04,70.1,71.08,83.72,0.5,1,0,0.9,1,0,F2
87,53.04,55.04,69.94,70.98,83.7,0.5,1,0,0.9,1,0,F2
86.98,53.04,55.04,69.96,70.99,83.68,0.5,1,0,0.9,1,0,F2
86.97,53.04,55.04,69.99,71.04,83.67,0.5,1,0,0.9,1,0,F2
86.96,53.04,55.04,70.14,71.06,83.65,0.5,1,0,0.9,1,0,F2
86.94,53.04,55.04,70.11,71.05,83.64,0.5,1,0,0.9,1,0,F2
86.93,53.04,55.04,69.95,71.04,83.62,0.5,1,0,0.9,1,0,F2
86.92,53.04,55.04,70.03,71.1,83.61,0.5,1,0,0.9,1,0,F2
86.91,53.04,55.04,70.01,71.06,83.6,0.5,1,0,0.9,1,0,F2
86.91,53.04,55.04,70,71.07,83.6,0.5,1,0,0.9,1,0,F2
86.9,53.04,55.04,70.27,71.15,83.57,0.5,1,0,0.9,1,0,F2
86.89,53.04,55.04,69.96,71.08,83.58,0.5,1,0,0.9,1,0,F2
86.89,53.04,55.04,69.85,71.02,83.58,0.5,1,0,0.9,1,0,F2
86.88,53.04,55.04,70.05,71.09,83.58,0.5,1,0,0.9,1,0,F2
86.86,53.04,55.04,70.05,71.06,83.58,0.5,1,0,0.9,1,0,F2
86.86,53.04,55.04,70.07,71.06,83.57,0.5,1,0,0.9,1,0,F2
86.87,53.04,55.04,70.04,71.07,83.58,0.5,1,0,0.9,1,0,F2
86.87,53.04,55.04,70.23,71.19,83.58,0.5,1,0,0.9,1,0,F2
86.85,53.04,55.04,70.25,71.19,83.58,0.5,1,0,0.9,1,0,F2
86.86,53.04,55.04,70.15,71.24,83.59,0.5,1,0,0.9,1,0,F2
86.87,53.04,55.04,70.45,71.39,83.58,0.5,1,0,0.9,1,0,F2
86.86,53.04,55.04,70.61,71.57,83.59,0.5,1,0,0.9,1,0,F2
86.87,53.04,55.04,70.95,71.65,83.59,0.5,1,0,0.9,1,0,F2
86.86,53.04,55.04,70.6,71.54,83.6,0.5,1,0,0.9,1,0,F2
86.85,53.04,55.04,70.44,71.54,83.61,0.5,1,0,0.9,1,0,F2
86.86,53.04,55.04,70.58,71.53,83.61,0.5,1,0,0.9,1,0,F2
86.85,53.04,55.04,70.61,71.6,83.61,0.5,1,0,0.9,1,0,F2
86.86,53.04,55.04,70.84,71.69,83.63,0.5,1,0,0.9,1,0,F2
86.87,53.04,55.04,70.98,71.76,83.64,0.5,1,0,0.9,1,0,F2
86.87,53.04,55.04,71.04,71.8,83.63,0.5,1,0,0.9,1,0,F2
86.88,53.04,55.04,70.89,71.74,83.64,0.5,1,0,0.9,1,0,F2
86.89,53.04,55.04,70.63,71.68,83.66,0.5,1,0,0.9,1,0,F2
86.89,53.04,55.04,70.78,71.79,83.67,0.5,1,0,0.9,1,0,F2
86.9,53.04,55.04,71.26,71.99,83.69,0.5,1,0,0.9,1,0,F2
86.9,53.04,55.04,71.18,72.03,83.7,0.5,1,0,0.9,1,0,F2
86.9,53.04,55.04,71.17,72.04,83.7,0.5,1,0,0.9,1,0,F2
86.91,53.04,55.04,71.23,72.05,83.72,0.5,1,0,0.9,1,0,F2
86.93,53.04,55.04,71.21,72.07,83.72,0.5,1,0,0.9,1,0,F2
86.93,53.04,55.04,71.24,72.15,83.73,0.5,1,0,0.9,1,0,F2
86.94,53.04,55.04,71.28,72.18,83.75,0.5,1,0,0.9,1,0,F2
86.97,53.04,55.04,71.38,72.22,83.75,0.5,1,0,0.9,1,0,F2
86.96,53.04,55.04,71.29,72.28,83.76,0.5,1,0,0.9,1,0,F2
86.98,53.04,55.04,71.57,72.44,83.78,0.5,1,0,0.9,1,0,F2
87.01,53.04,55.04,72.18,72.68,83.82,0.5,1,0,0.9,1,0,F2
87.03,53.04,55.04,72.27,72.78,83.82,0.5,1,0,0.9,1,0,F2
87.04,53.04,55.04,71.97,72.63,83.84,0.5,1,0,0.9,1,0,F2
